order_id,customer_id,product_id,product_name,category,producer_id,quantity,price,order_date,delivery_date,order_total,status
4662,141,7,Leeks (bunch of 3),vegetables,2,1,2,27/02/2026,01/03/2026,26.6,delivered
4662,141,36,Seeded Batch Loaf,bakery,6,3,4.2,27/02/2026,01/03/2026,26.6,delivered
4663,141,7,Leeks (bunch of 3),vegetables,2,1,2,03/03/2026,05/03/2026,43.8,delivered
4663,141,15,Conference Pears (4 pack),fruit,7,2,3.8,03/03/2026,05/03/2026,43.8,delivered
4663,141,36,Seeded Batch Loaf,bakery,6,3,4.2,03/03/2026,05/03/2026,43.8,delivered
4663,141,59,Damson Gin (200ml),seasonal,10,1,12,03/03/2026,05/03/2026,43.8,delivered
4663,141,23,Free Range Eggs (dozen),dairy,2,3,3.2,03/03/2026,05/03/2026,43.8,delivered
4664,141,59,Damson Gin (200ml),seasonal,10,2,12,07/03/2026,09/03/2026,62.8,delivered
4664,141,7,Leeks (bunch of 3),vegetables,2,3,2,07/03/2026,09/03/2026,62.8,delivered
4664,141,36,Seeded Batch Loaf,bakery,6,4,4.2,07/03/2026,09/03/2026,62.8,delivered
4664,141,23,Free Range Eggs (dozen),dairy,2,5,3.2,07/03/2026,09/03/2026,62.8,delivered
4665,141,36,Seeded Batch Loaf,bakery,6,2,4.2,11/03/2026,13/03/2026,20.4,delivered
4665,141,59,Damson Gin (200ml),seasonal,10,1,12,11/03/2026,13/03/2026,20.4,delivered
4666,141,23,Free Range Eggs (dozen),dairy,2,3,3.2,16/03/2026,18/03/2026,60.2,delivered
4666,141,7,Leeks (bunch of 3),vegetables,2,3,2,16/03/2026,18/03/2026,60.2,delivered
4666,141,59,Damson Gin (200ml),seasonal,10,2,12,16/03/2026,18/03/2026,60.2,delivered
4666,141,36,Seeded Batch Loaf,bakery,6,4,4.2,16/03/2026,18/03/2026,60.2,delivered
4666,141,15,Conference Pears (4 pack),fruit,7,1,3.8,16/03/2026,18/03/2026,60.2,delivered
4667,141,59,Damson Gin (200ml),seasonal,10,1,12,20/03/2026,22/03/2026,12,delivered
4668,141,7,Leeks (bunch of 3),vegetables,2,3,2,25/03/2026,27/03/2026,66.6,delivered
4668,141,15,Conference Pears (4 pack),fruit,7,1,3.8,25/03/2026,27/03/2026,66.6,delivered
4668,141,23,Free Range Eggs (dozen),dairy,2,5,3.2,25/03/2026,27/03/2026,66.6,delivered
4668,141,59,Damson Gin (200ml),seasonal,10,2,12,25/03/2026,27/03/2026,66.6,delivered
4668,141,36,Seeded Batch Loaf,bakery,6,4,4.2,25/03/2026,27/03/2026,66.6,delivered
4669,142,45,Apple Chutney (300g),preserves,9,2,4,15/04/2025,17/04/2025,8,delivered
4670,142,45,Apple Chutney (300g),preserves,9,2,4,13/05/2025,15/05/2025,13,delivered
4670,142,12,Cauliflower,vegetables,2,2,2.5,13/05/2025,15/05/2025,13,delivered
4671,142,45,Apple Chutney (300g),preserves,9,2,4,07/06/2025,09/06/2025,15.5,delivered
4671,142,12,Cauliflower,vegetables,2,3,2.5,07/06/2025,09/06/2025,15.5,delivered
4672,142,18,Blackberries (200g),fruit,10,2,3.2,05/07/2025,07/07/2025,32.4,delivered
4672,142,45,Apple Chutney (300g),preserves,9,4,4,05/07/2025,07/07/2025,32.4,delivered
4672,142,12,Cauliflower,vegetables,2,4,2.5,05/07/2025,07/07/2025,32.4,delivered
4673,142,18,Blackberries (200g),fruit,10,3,3.2,05/08/2025,07/08/2025,26.6,delivered
4673,142,45,Apple Chutney (300g),preserves,9,2,4,05/08/2025,07/08/2025,26.6,delivered
4673,142,16,Strawberries (400g),fruit,4,2,4.5,05/08/2025,07/08/2025,26.6,delivered
4674,142,18,Blackberries (200g),fruit,10,4,3.2,30/08/2025,01/09/2025,30.8,delivered
4674,142,12,Cauliflower,vegetables,2,4,2.5,30/08/2025,01/09/2025,30.8,delivered
4674,142,45,Apple Chutney (300g),preserves,9,2,4,30/08/2025,01/09/2025,30.8,delivered
4675,142,12,Cauliflower,vegetables,2,3,2.5,26/09/2025,28/09/2025,21.9,delivered
4675,142,18,Blackberries (200g),fruit,10,2,3.2,26/09/2025,28/09/2025,21.9,delivered
4675,142,45,Apple Chutney (300g),preserves,9,2,4,26/09/2025,28/09/2025,21.9,delivered
4676,142,18,Blackberries (200g),fruit,10,2,3.2,23/10/2025,25/10/2025,31.5,delivered
4676,142,12,Cauliflower,vegetables,2,3,2.5,23/10/2025,25/10/2025,31.5,delivered
4676,142,45,Apple Chutney (300g),preserves,9,2,4,23/10/2025,25/10/2025,31.5,delivered
4676,142,33,Greek Style Yoghurt (500g),dairy,3,3,3.2,23/10/2025,25/10/2025,31.5,delivered
4677,142,45,Apple Chutney (300g),preserves,9,2,4,17/11/2025,19/11/2025,15.5,delivered
4677,142,12,Cauliflower,vegetables,2,3,2.5,17/11/2025,19/11/2025,15.5,delivered
4678,142,45,Apple Chutney (300g),preserves,9,2,4,16/12/2025,18/12/2025,15.5,delivered
4678,142,12,Cauliflower,vegetables,2,3,2.5,16/12/2025,18/12/2025,15.5,delivered
4679,142,12,Cauliflower,vegetables,2,3,2.5,11/01/2026,13/01/2026,7.5,delivered
4680,142,45,Apple Chutney (300g),preserves,9,4,4,06/02/2026,08/02/2026,21,delivered
4680,142,12,Cauliflower,vegetables,2,2,2.5,06/02/2026,08/02/2026,21,delivered
4681,142,45,Apple Chutney (300g),preserves,9,3,4,04/03/2026,06/03/2026,12,delivered
4682,143,10,Heritage Tomatoes (500g),vegetables,4,2,4,02/04/2025,04/04/2025,13.5,delivered
4682,143,56,Spring Onions (bunch),seasonal,5,2,1.5,02/04/2025,04/04/2025,13.5,delivered
4682,143,20,Rhubarb (bunch),fruit,10,1,2.5,02/04/2025,04/04/2025,13.5,delivered
4683,143,56,Spring Onions (bunch),seasonal,5,1,1.5,13/04/2025,15/04/2025,15.5,delivered
4683,143,10,Heritage Tomatoes (500g),vegetables,4,1,4,13/04/2025,15/04/2025,15.5,delivered
4683,143,12,Cauliflower,vegetables,2,4,2.5,13/04/2025,15/04/2025,15.5,delivered
4684,143,12,Cauliflower,vegetables,2,3,2.5,30/04/2025,02/05/2025,19.1,delivered
4684,143,10,Heritage Tomatoes (500g),vegetables,4,2,4,30/04/2025,02/05/2025,19.1,delivered
4684,143,8,Red Onions (1kg),vegetables,5,2,1.8,30/04/2025,02/05/2025,19.1,delivered
4685,143,56,Spring Onions (bunch),seasonal,5,2,1.5,12/05/2025,14/05/2025,15.5,delivered
4685,143,12,Cauliflower,vegetables,2,5,2.5,12/05/2025,14/05/2025,15.5,delivered
4686,143,56,Spring Onions (bunch),seasonal,5,1,1.5,23/05/2025,25/05/2025,13,delivered
4686,143,12,Cauliflower,vegetables,2,3,2.5,23/05/2025,25/05/2025,13,delivered
4686,143,10,Heritage Tomatoes (500g),vegetables,4,1,4,23/05/2025,25/05/2025,13,delivered
4687,143,10,Heritage Tomatoes (500g),vegetables,4,2,4,08/06/2025,10/06/2025,23.5,delivered
4687,143,56,Spring Onions (bunch),seasonal,5,2,1.5,08/06/2025,10/06/2025,23.5,delivered
4687,143,12,Cauliflower,vegetables,2,5,2.5,08/06/2025,10/06/2025,23.5,delivered
4688,143,56,Spring Onions (bunch),seasonal,5,2,1.5,22/06/2025,24/06/2025,7,delivered
4688,143,10,Heritage Tomatoes (500g),vegetables,4,1,4,22/06/2025,24/06/2025,7,delivered
4689,143,56,Spring Onions (bunch),seasonal,5,1,1.5,03/07/2025,05/07/2025,14,delivered
4689,143,12,Cauliflower,vegetables,2,5,2.5,03/07/2025,05/07/2025,14,delivered
4690,143,56,Spring Onions (bunch),seasonal,5,1,1.5,18/07/2025,20/07/2025,15.5,delivered
4690,143,12,Cauliflower,vegetables,2,4,2.5,18/07/2025,20/07/2025,15.5,delivered
4690,143,10,Heritage Tomatoes (500g),vegetables,4,1,4,18/07/2025,20/07/2025,15.5,delivered
4691,143,12,Cauliflower,vegetables,2,5,2.5,29/07/2025,31/07/2025,26,delivered
4691,143,10,Heritage Tomatoes (500g),vegetables,4,3,4,29/07/2025,31/07/2025,26,delivered
4691,143,56,Spring Onions (bunch),seasonal,5,1,1.5,29/07/2025,31/07/2025,26,delivered
4692,143,12,Cauliflower,vegetables,2,3,2.5,09/08/2025,11/08/2025,15.5,delivered
4692,143,10,Heritage Tomatoes (500g),vegetables,4,2,4,09/08/2025,11/08/2025,15.5,delivered
4693,143,10,Heritage Tomatoes (500g),vegetables,4,1,4,21/08/2025,23/08/2025,7,delivered
4693,143,56,Spring Onions (bunch),seasonal,5,2,1.5,21/08/2025,23/08/2025,7,delivered
4694,143,12,Cauliflower,vegetables,2,3,2.5,06/09/2025,08/09/2025,15.5,delivered
4694,143,10,Heritage Tomatoes (500g),vegetables,4,2,4,06/09/2025,08/09/2025,15.5,delivered
4695,143,56,Spring Onions (bunch),seasonal,5,2,1.5,17/09/2025,19/09/2025,14.5,delivered
4695,143,10,Heritage Tomatoes (500g),vegetables,4,1,4,17/09/2025,19/09/2025,14.5,delivered
4695,143,12,Cauliflower,vegetables,2,3,2.5,17/09/2025,19/09/2025,14.5,delivered
4696,143,12,Cauliflower,vegetables,2,4,2.5,28/09/2025,30/09/2025,15.5,delivered
4696,143,10,Heritage Tomatoes (500g),vegetables,4,1,4,28/09/2025,30/09/2025,15.5,delivered
4696,143,56,Spring Onions (bunch),seasonal,5,1,1.5,28/09/2025,30/09/2025,15.5,delivered
4697,143,12,Cauliflower,vegetables,2,4,2.5,10/10/2025,12/10/2025,19.5,delivered
4697,143,56,Spring Onions (bunch),seasonal,5,1,1.5,10/10/2025,12/10/2025,19.5,delivered
4697,143,10,Heritage Tomatoes (500g),vegetables,4,2,4,10/10/2025,12/10/2025,19.5,delivered
4698,143,56,Spring Onions (bunch),seasonal,5,1,1.5,22/10/2025,24/10/2025,14,delivered
4698,143,12,Cauliflower,vegetables,2,5,2.5,22/10/2025,24/10/2025,14,delivered
4699,143,10,Heritage Tomatoes (500g),vegetables,4,2,4,07/11/2025,09/11/2025,21,delivered
4699,143,56,Spring Onions (bunch),seasonal,5,2,1.5,07/11/2025,09/11/2025,21,delivered
4699,143,12,Cauliflower,vegetables,2,4,2.5,07/11/2025,09/11/2025,21,delivered
4700,143,10,Heritage Tomatoes (500g),vegetables,4,2,4,24/11/2025,26/11/2025,15.5,delivered
4700,143,12,Cauliflower,vegetables,2,3,2.5,24/11/2025,26/11/2025,15.5,delivered
4701,143,10,Heritage Tomatoes (500g),vegetables,4,1,4,05/12/2025,07/12/2025,18,delivered
4701,143,56,Spring Onions (bunch),seasonal,5,1,1.5,05/12/2025,07/12/2025,18,delivered
4701,143,12,Cauliflower,vegetables,2,5,2.5,05/12/2025,07/12/2025,18,delivered
4702,143,12,Cauliflower,vegetables,2,5,2.5,20/12/2025,22/12/2025,22,delivered
4702,143,56,Spring Onions (bunch),seasonal,5,1,1.5,20/12/2025,22/12/2025,22,delivered
4702,143,10,Heritage Tomatoes (500g),vegetables,4,2,4,20/12/2025,22/12/2025,22,delivered
4703,143,56,Spring Onions (bunch),seasonal,5,1,1.5,31/12/2025,02/01/2026,24.4,delivered
4703,143,10,Heritage Tomatoes (500g),vegetables,4,1,4,31/12/2025,02/01/2026,24.4,delivered
4703,143,12,Cauliflower,vegetables,2,3,2.5,31/12/2025,02/01/2026,24.4,delivered
4703,143,35,Wholemeal Loaf,bakery,6,3,3.8,31/12/2025,02/01/2026,24.4,delivered
4704,143,10,Heritage Tomatoes (500g),vegetables,4,2,4,16/01/2026,18/01/2026,21,delivered
4704,143,12,Cauliflower,vegetables,2,4,2.5,16/01/2026,18/01/2026,21,delivered
4704,143,56,Spring Onions (bunch),seasonal,5,2,1.5,16/01/2026,18/01/2026,21,delivered
4705,143,56,Spring Onions (bunch),seasonal,5,1,1.5,01/02/2026,03/02/2026,18,delivered
4705,143,12,Cauliflower,vegetables,2,5,2.5,01/02/2026,03/02/2026,18,delivered
4705,143,10,Heritage Tomatoes (500g),vegetables,4,1,4,01/02/2026,03/02/2026,18,delivered
4706,143,56,Spring Onions (bunch),seasonal,5,1,1.5,17/02/2026,19/02/2026,9.5,delivered
4706,143,10,Heritage Tomatoes (500g),vegetables,4,2,4,17/02/2026,19/02/2026,9.5,delivered
4707,143,56,Spring Onions (bunch),seasonal,5,2,1.5,02/03/2026,04/03/2026,22.5,delivered
4707,143,10,Heritage Tomatoes (500g),vegetables,4,3,4,02/03/2026,04/03/2026,22.5,delivered
4707,143,12,Cauliflower,vegetables,2,3,2.5,02/03/2026,04/03/2026,22.5,delivered
4708,143,10,Heritage Tomatoes (500g),vegetables,4,2,4,16/03/2026,18/03/2026,17,delivered
4708,143,12,Cauliflower,vegetables,2,3,2.5,16/03/2026,18/03/2026,17,delivered
4708,143,56,Spring Onions (bunch),seasonal,5,1,1.5,16/03/2026,18/03/2026,17,delivered
4709,143,12,Cauliflower,vegetables,2,4,2.5,30/03/2026,01/04/2026,15.1,delivered
4709,143,56,Spring Onions (bunch),seasonal,5,1,1.5,30/03/2026,01/04/2026,15.1,delivered
4709,143,31,Free Range Eggs (half dozen),dairy,2,2,1.8,30/03/2026,01/04/2026,15.1,delivered
4710,144,48,Lemon Curd (300g),preserves,9,4,4,10/04/2025,12/04/2025,50.1,delivered
4710,144,34,Organic Sourdough Loaf,bakery,6,5,5.5,10/04/2025,12/04/2025,50.1,delivered
4710,144,6,Courgettes (500g),vegetables,5,3,2.2,10/04/2025,12/04/2025,50.1,delivered
4711,144,48,Lemon Curd (300g),preserves,9,4,4,16/04/2025,18/04/2025,38,delivered
4711,144,34,Organic Sourdough Loaf,bakery,6,4,5.5,16/04/2025,18/04/2025,38,delivered
4712,144,48,Lemon Curd (300g),preserves,9,3,4,21/04/2025,23/04/2025,39.5,delivered
4712,144,6,Courgettes (500g),vegetables,5,5,2.2,21/04/2025,23/04/2025,39.5,delivered
4712,144,34,Organic Sourdough Loaf,bakery,6,3,5.5,21/04/2025,23/04/2025,39.5,delivered
4713,144,6,Courgettes (500g),vegetables,5,4,2.2,25/04/2025,27/04/2025,36.3,delivered
4713,144,34,Organic Sourdough Loaf,bakery,6,5,5.5,25/04/2025,27/04/2025,36.3,delivered
4714,144,48,Lemon Curd (300g),preserves,9,5,4,02/05/2025,04/05/2025,31,delivered
4714,144,6,Courgettes (500g),vegetables,5,5,2.2,02/05/2025,04/05/2025,31,delivered
4715,144,34,Organic Sourdough Loaf,bakery,6,3,5.5,06/05/2025,08/05/2025,40.9,delivered
4715,144,48,Lemon Curd (300g),preserves,9,3,4,06/05/2025,08/05/2025,40.9,delivered
4715,144,6,Courgettes (500g),vegetables,5,3,2.2,06/05/2025,08/05/2025,40.9,delivered
4715,144,27,Natural Yoghurt (500g),dairy,3,2,2.9,06/05/2025,08/05/2025,40.9,delivered
4716,144,6,Courgettes (500g),vegetables,5,3,2.2,11/05/2025,13/05/2025,18.6,delivered
4716,144,48,Lemon Curd (300g),preserves,9,3,4,11/05/2025,13/05/2025,18.6,delivered
4717,144,48,Lemon Curd (300g),preserves,9,4,4,17/05/2025,19/05/2025,37.3,delivered
4717,144,34,Organic Sourdough Loaf,bakery,6,3,5.5,17/05/2025,19/05/2025,37.3,delivered
4717,144,58,Fresh Mint (bunch),seasonal,10,4,1.2,17/05/2025,19/05/2025,37.3,delivered
4718,144,34,Organic Sourdough Loaf,bakery,6,3,5.5,27/05/2025,29/05/2025,41.3,delivered
4718,144,48,Lemon Curd (300g),preserves,9,4,4,27/05/2025,29/05/2025,41.3,delivered
4718,144,6,Courgettes (500g),vegetables,5,4,2.2,27/05/2025,29/05/2025,41.3,delivered
4719,144,34,Organic Sourdough Loaf,bakery,6,3,5.5,31/05/2025,02/06/2025,27.5,delivered
4719,144,6,Courgettes (500g),vegetables,5,5,2.2,31/05/2025,02/06/2025,27.5,delivered
4720,144,48,Lemon Curd (300g),preserves,9,3,4,08/06/2025,10/06/2025,37.3,delivered
4720,144,34,Organic Sourdough Loaf,bakery,6,3,5.5,08/06/2025,10/06/2025,37.3,delivered
4720,144,6,Courgettes (500g),vegetables,5,4,2.2,08/06/2025,10/06/2025,37.3,delivered
4721,144,48,Lemon Curd (300g),preserves,9,5,4,12/06/2025,14/06/2025,54.1,delivered
4721,144,6,Courgettes (500g),vegetables,5,3,2.2,12/06/2025,14/06/2025,54.1,delivered
4721,144,34,Organic Sourdough Loaf,bakery,6,5,5.5,12/06/2025,14/06/2025,54.1,delivered
4722,144,6,Courgettes (500g),vegetables,5,4,2.2,19/06/2025,21/06/2025,41.3,delivered
4722,144,34,Organic Sourdough Loaf,bakery,6,3,5.5,19/06/2025,21/06/2025,41.3,delivered
4722,144,48,Lemon Curd (300g),preserves,9,4,4,19/06/2025,21/06/2025,41.3,delivered
4723,144,48,Lemon Curd (300g),preserves,9,4,4,29/06/2025,01/07/2025,29.1,delivered
4723,144,6,Courgettes (500g),vegetables,5,3,2.2,29/06/2025,01/07/2025,29.1,delivered
4723,144,44,Honey (340g),preserves,10,1,6.5,29/06/2025,01/07/2025,29.1,delivered
4724,144,48,Lemon Curd (300g),preserves,9,4,4,07/07/2025,09/07/2025,52.3,delivered
4724,144,34,Organic Sourdough Loaf,bakery,6,5,5.5,07/07/2025,09/07/2025,52.3,delivered
4724,144,6,Courgettes (500g),vegetables,5,4,2.2,07/07/2025,09/07/2025,52.3,delivered
4725,144,48,Lemon Curd (300g),preserves,9,5,4,11/07/2025,13/07/2025,47.5,delivered
4725,144,34,Organic Sourdough Loaf,bakery,6,5,5.5,11/07/2025,13/07/2025,47.5,delivered
4726,144,6,Courgettes (500g),vegetables,5,3,2.2,21/07/2025,23/07/2025,48.6,delivered
4726,144,34,Organic Sourdough Loaf,bakery,6,4,5.5,21/07/2025,23/07/2025,48.6,delivered
4726,144,48,Lemon Curd (300g),preserves,9,5,4,21/07/2025,23/07/2025,48.6,delivered
4727,144,6,Courgettes (500g),vegetables,5,3,2.2,29/07/2025,31/07/2025,28.6,delivered
4727,144,34,Organic Sourdough Loaf,bakery,6,4,5.5,29/07/2025,31/07/2025,28.6,delivered
4728,144,6,Courgettes (500g),vegetables,5,4,2.2,05/08/2025,07/08/2025,37.3,delivered
4728,144,48,Lemon Curd (300g),preserves,9,3,4,05/08/2025,07/08/2025,37.3,delivered
4728,144,34,Organic Sourdough Loaf,bakery,6,3,5.5,05/08/2025,07/08/2025,37.3,delivered
4729,144,34,Organic Sourdough Loaf,bakery,6,3,5.5,11/08/2025,13/08/2025,35.1,delivered
4729,144,48,Lemon Curd (300g),preserves,9,3,4,11/08/2025,13/08/2025,35.1,delivered
4729,144,6,Courgettes (500g),vegetables,5,3,2.2,11/08/2025,13/08/2025,35.1,delivered
4730,144,48,Lemon Curd (300g),preserves,9,3,4,18/08/2025,20/08/2025,48.3,delivered
4730,144,34,Organic Sourdough Loaf,bakery,6,5,5.5,18/08/2025,20/08/2025,48.3,delivered
4730,144,6,Courgettes (500g),vegetables,5,4,2.2,18/08/2025,20/08/2025,48.3,delivered
4731,144,6,Courgettes (500g),vegetables,5,5,2.2,22/08/2025,24/08/2025,31,delivered
4731,144,48,Lemon Curd (300g),preserves,9,5,4,22/08/2025,24/08/2025,31,delivered
4732,144,48,Lemon Curd (300g),preserves,9,3,4,01/09/2025,03/09/2025,39.5,delivered
4732,144,34,Organic Sourdough Loaf,bakery,6,5,5.5,01/09/2025,03/09/2025,39.5,delivered
4733,144,34,Organic Sourdough Loaf,bakery,6,5,5.5,11/09/2025,13/09/2025,52.3,delivered
4733,144,48,Lemon Curd (300g),preserves,9,4,4,11/09/2025,13/09/2025,52.3,delivered
4733,144,6,Courgettes (500g),vegetables,5,4,2.2,11/09/2025,13/09/2025,52.3,delivered
4734,144,6,Courgettes (500g),vegetables,5,4,2.2,18/09/2025,20/09/2025,20.8,delivered
4734,144,48,Lemon Curd (300g),preserves,9,3,4,18/09/2025,20/09/2025,20.8,delivered
4735,144,6,Courgettes (500g),vegetables,5,4,2.2,24/09/2025,26/09/2025,46.8,delivered
4735,144,34,Organic Sourdough Loaf,bakery,6,4,5.5,24/09/2025,26/09/2025,46.8,delivered
4735,144,48,Lemon Curd (300g),preserves,9,4,4,24/09/2025,26/09/2025,46.8,delivered
4736,144,34,Organic Sourdough Loaf,bakery,6,4,5.5,28/09/2025,30/09/2025,49.6,delivered
4736,144,48,Lemon Curd (300g),preserves,9,4,4,28/09/2025,30/09/2025,49.6,delivered
4736,144,6,Courgettes (500g),vegetables,5,3,2.2,28/09/2025,30/09/2025,49.6,delivered
4736,144,38,Cinnamon Rolls (4 pack),bakery,6,1,5,28/09/2025,30/09/2025,49.6,delivered
4737,144,48,Lemon Curd (300g),preserves,9,4,4,07/10/2025,09/10/2025,57.1,delivered
4737,144,6,Courgettes (500g),vegetables,5,3,2.2,07/10/2025,09/10/2025,57.1,delivered
4737,144,34,Organic Sourdough Loaf,bakery,6,5,5.5,07/10/2025,09/10/2025,57.1,delivered
4737,144,32,Clotted Cream (200g),dairy,8,2,3.5,07/10/2025,09/10/2025,57.1,delivered
4738,144,6,Courgettes (500g),vegetables,5,3,2.2,16/10/2025,18/10/2025,50.1,delivered
4738,144,34,Organic Sourdough Loaf,bakery,6,5,5.5,16/10/2025,18/10/2025,50.1,delivered
4738,144,48,Lemon Curd (300g),preserves,9,4,4,16/10/2025,18/10/2025,50.1,delivered
4739,144,6,Courgettes (500g),vegetables,5,4,2.2,21/10/2025,23/10/2025,46.8,delivered
4739,144,48,Lemon Curd (300g),preserves,9,4,4,21/10/2025,23/10/2025,46.8,delivered
4739,144,34,Organic Sourdough Loaf,bakery,6,4,5.5,21/10/2025,23/10/2025,46.8,delivered
4740,144,6,Courgettes (500g),vegetables,5,5,2.2,30/10/2025,01/11/2025,43.5,delivered
4740,144,34,Organic Sourdough Loaf,bakery,6,3,5.5,30/10/2025,01/11/2025,43.5,delivered
4740,144,48,Lemon Curd (300g),preserves,9,4,4,30/10/2025,01/11/2025,43.5,delivered
4741,144,34,Organic Sourdough Loaf,bakery,6,3,5.5,03/11/2025,05/11/2025,35.1,delivered
4741,144,6,Courgettes (500g),vegetables,5,3,2.2,03/11/2025,05/11/2025,35.1,delivered
4741,144,48,Lemon Curd (300g),preserves,9,3,4,03/11/2025,05/11/2025,35.1,delivered
4742,144,48,Lemon Curd (300g),preserves,9,5,4,10/11/2025,12/11/2025,28.8,delivered
4742,144,6,Courgettes (500g),vegetables,5,4,2.2,10/11/2025,12/11/2025,28.8,delivered
4743,144,48,Lemon Curd (300g),preserves,9,4,4,17/11/2025,19/11/2025,39.1,delivered
4743,144,6,Courgettes (500g),vegetables,5,3,2.2,17/11/2025,19/11/2025,39.1,delivered
4743,144,34,Organic Sourdough Loaf,bakery,6,3,5.5,17/11/2025,19/11/2025,39.1,delivered
4744,144,6,Courgettes (500g),vegetables,5,5,2.2,21/11/2025,23/11/2025,31,delivered
4744,144,48,Lemon Curd (300g),preserves,9,5,4,21/11/2025,23/11/2025,31,delivered
4745,144,48,Lemon Curd (300g),preserves,9,3,4,28/11/2025,30/11/2025,28.5,delivered
4745,144,34,Organic Sourdough Loaf,bakery,6,3,5.5,28/11/2025,30/11/2025,28.5,delivered
4746,144,48,Lemon Curd (300g),preserves,9,3,4,03/12/2025,05/12/2025,20.8,delivered
4746,144,6,Courgettes (500g),vegetables,5,4,2.2,03/12/2025,05/12/2025,20.8,delivered
4747,144,6,Courgettes (500g),vegetables,5,3,2.2,09/12/2025,11/12/2025,50.1,delivered
4747,144,48,Lemon Curd (300g),preserves,9,4,4,09/12/2025,11/12/2025,50.1,delivered
4747,144,34,Organic Sourdough Loaf,bakery,6,5,5.5,09/12/2025,11/12/2025,50.1,delivered
4748,144,34,Organic Sourdough Loaf,bakery,6,5,5.5,17/12/2025,19/12/2025,58.5,delivered
4748,144,48,Lemon Curd (300g),preserves,9,5,4,17/12/2025,19/12/2025,58.5,delivered
4748,144,6,Courgettes (500g),vegetables,5,5,2.2,17/12/2025,19/12/2025,58.5,delivered
4749,144,48,Lemon Curd (300g),preserves,9,5,4,26/12/2025,28/12/2025,26.6,delivered
4749,144,6,Courgettes (500g),vegetables,5,3,2.2,26/12/2025,28/12/2025,26.6,delivered
4750,144,34,Organic Sourdough Loaf,bakery,6,5,5.5,05/01/2026,07/01/2026,43.5,delivered
4750,144,48,Lemon Curd (300g),preserves,9,4,4,05/01/2026,07/01/2026,43.5,delivered
4751,144,34,Organic Sourdough Loaf,bakery,6,5,5.5,09/01/2026,11/01/2026,36.3,delivered
4751,144,6,Courgettes (500g),vegetables,5,4,2.2,09/01/2026,11/01/2026,36.3,delivered
4752,144,6,Courgettes (500g),vegetables,5,3,2.2,13/01/2026,15/01/2026,22.6,delivered
4752,144,48,Lemon Curd (300g),preserves,9,4,4,13/01/2026,15/01/2026,22.6,delivered
4753,144,6,Courgettes (500g),vegetables,5,3,2.2,19/01/2026,21/01/2026,22.6,delivered
4753,144,48,Lemon Curd (300g),preserves,9,4,4,19/01/2026,21/01/2026,22.6,delivered
4754,144,34,Organic Sourdough Loaf,bakery,6,3,5.5,24/01/2026,26/01/2026,32.5,delivered
4754,144,48,Lemon Curd (300g),preserves,9,4,4,24/01/2026,26/01/2026,32.5,delivered
4755,144,48,Lemon Curd (300g),preserves,9,5,4,29/01/2026,31/01/2026,26.6,delivered
4755,144,6,Courgettes (500g),vegetables,5,3,2.2,29/01/2026,31/01/2026,26.6,delivered
4756,144,34,Organic Sourdough Loaf,bakery,6,3,5.5,08/02/2026,10/02/2026,36.5,delivered
4756,144,48,Lemon Curd (300g),preserves,9,5,4,08/02/2026,10/02/2026,36.5,delivered
4757,144,34,Organic Sourdough Loaf,bakery,6,4,5.5,15/02/2026,17/02/2026,54.4,delivered
4757,144,6,Courgettes (500g),vegetables,5,4,2.2,15/02/2026,17/02/2026,54.4,delivered
4757,144,48,Lemon Curd (300g),preserves,9,3,4,15/02/2026,17/02/2026,54.4,delivered
4757,144,26,Mature Cheddar (250g),dairy,3,2,5.8,15/02/2026,17/02/2026,54.4,delivered
4758,144,34,Organic Sourdough Loaf,bakery,6,3,5.5,22/02/2026,24/02/2026,43.5,delivered
